日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[KWh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 04/21  08:00:00,12.1,19.80015983,60.58806463,413.3207225,-2.065814961,79.37919491,0.09590466,0,0
 04/21  09:00:00,13.4,20.59458134,59.5371665,413.3202856,-1.876923002,70.90281731,0.09590466,0,0
 04/21  10:00:00,15.125,22.61919918,58.82233996,603.1828411,-1.592656745,55.89954249,0.09590466,0,0
 04/21  11:00:00,16.925,23.41729004,61.26795748,731.4573271,-1.336886675,42.1848689,0.09590466,0,0
 04/21  12:00:00,18.6625,23.89203311,61.45463298,759.9992687,-1.242605096,37.36453228,0.09590466,0.301492454,0
 04/21  13:00:00,20.3625,24.00101088,60.42766922,726.849248,-1.202145902,35.35239035,0.09590466,1.165590602,0
 04/21  14:00:00,22,24.00197096,58.94929741,711.5031848,-1.200111934,35.25298126,0.09590466,4.0953451,0
 04/21  15:00:00,23.6,24.00212495,57.66356455,718.1607436,-1.198221265,35.16057242,0.09590466,6.505796115,0
 04/21  16:00:00,24.825,24.00202922,57.54328942,773.1351235,-1.186770828,34.60382157,0.09590466,8.636421676,0
 04/21  17:00:00,25.0125,24.00218951,56.57158704,782.8196908,-1.187150605,34.62203815,0.09590466,8.639611609,0
 04/21  18:00:00,24.4,24.00218306,53.99889492,699.7254602,-1.201239052,35.30839009,0.09590466,6.620989598,0
 04/21  19:00:00,23.475,24.00148034,51.22656596,586.4143712,-1.217937162,36.12891176,0.09590466,4.304846581,0
 04/21  20:00:00,22.6,24.00067131,49.49339061,496.3879611,-1.229630911,36.7079968,0.09590466,2.666421198,0
 04/21  21:00:00,22.05,23.9999877,49.6989376,448.6270886,-1.229246582,36.68891583,0.09590466,2.034623343,0
 04/21  22:00:00,21.9,23.99955033,51.64805369,428.3222484,-0.190730801,5.754956373,0.09590466,1.976618748,0
 04/21  23:00:00,21.65,23.99941276,54.38195318,419.6943996,-0.168427353,5.58881586,0.09590466,1.776905435,0
 04/21  24:00:00,21,22.35967213,62.55389307,415.9834383,-0.310400343,7.252112929,0,0,0
 04/22  01:00:00,20.075,21.3570477,67.44461644,414.2339923,-0.520344776,10.67745159,0,0,0
 04/22  02:00:00,19.0125,20.94559208,68.19791288,413.6542954,-0.598258691,12.51308737,0,0,0
 04/22  03:00:00,18.1,20.61993073,67.46279192,413.441965,-0.669043581,14.41237621,0,0,0
 04/22  04:00:00,17.4875,20.39129832,65.95665291,413.3644212,-0.727664005,16.1483253,0,0,0
 04/22  05:00:00,17.175,20.2551662,64.08791482,413.3361634,-0.771951222,17.55792436,0,0,0
 04/22  06:00:00,17.1,20.18971176,62.19464414,413.3258801,-0.802432123,18.57702822,0,0,0
 04/22  07:00:00,17.1625,20.17123905,60.01812441,413.3221394,-0.823956401,19.32059639,0,0,0
 04/22  08:00:00,17.2625,21.92817664,52.1147613,413.3208462,-1.684914578,60.84252796,0.09590466,0,0
