日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[kwh](小时),风机:风机电能[kwh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 01/08  22:00:00,6.6125,14.86036807,53.10340217,412.5448225,-1.68695272,61.05089067,0.863141937,0,0,0
 01/08  23:00:00,5.7625,14.57169216,52.37860794,411.2282069,-1.726628256,63.17146518,0.863141937,0,0,0
 01/08  24:00:00,5.3125,12.95379715,57.03358456,410.9529595,-1.859385897,69.96183637,0,0,0,0
 01/09  01:00:00,5.1375,12.51848457,57.95883796,410.8716312,-0.993255063,25.8370175,0,0,0,0
 01/09  02:00:00,5.0375,12.44601587,57.6705702,410.8449124,-1.007394053,26.43224324,0,0,0,0
 01/09  03:00:00,4.875,12.36669567,57.09263322,410.8353403,-1.021450465,27.03191994,0,0,0,0
 01/09  04:00:00,4.55,12.25094581,56.14461042,410.8319112,-1.040247662,27.8453592,0,0,0,0
 01/09  05:00:00,4.0875,12.10148348,54.76163799,410.8306833,-1.064484835,28.91314864,0,0,0,0
 01/09  06:00:00,3.5875,11.93577302,53.09955059,410.830244,-1.092842717,30.1887671,0,0,0,0
 01/09  07:00:00,3.15,11.7785126,51.39289452,410.830087,-1.121819071,31.52034428,0,0,0,0
 01/09  08:00:00,2.9375,13.00597948,45.61890655,410.8300269,-1.046058842,28.16373042,0.863141937,0,0,0
 01/09  09:00:00,4.525,13.70129211,44.29909105,410.8300057,-0.952711324,24.18227347,0.863141937,0,0,0
 01/09  10:00:00,7.0625,16.12105477,44.84570919,605.5562564,-0.730138554,16.48602419,0.863141937,0,0,0
 01/09  11:00:00,8.6875,16.78516232,50.53313293,701.2810019,-0.549577955,11.32407242,0.863141937,0,0,0
 01/09  12:00:00,9.1625,16.97978216,53.07728487,704.6077956,-0.510093243,10.4414563,0.863141937,0,0,0
 01/09  13:00:00,8.8875,16.6015203,53.80975129,654.838652,-0.526469799,10.80613632,0.863141937,0,0,0
 01/09  14:00:00,8.325,16.564747,52.23621253,643.3458065,-0.548554565,11.29910624,0.863141937,0,0,0
 01/09  15:00:00,7.975,16.52713011,51.22543962,652.9358028,-0.554526913,11.43807269,0.863141937,0,0,0
 01/09  16:00:00,8.025,16.94191856,50.88040042,710.5719684,-0.521650764,10.70186717,0.863141937,0,0,0
 01/09  17:00:00,8.0375,16.75144109,52.5338781,705.3183503,-0.511639527,10.47579013,0.863141937,0,0,0
 01/09  18:00:00,7.875,16.08390904,54.17411455,612.4696077,-0.566916802,11.75043714,0.863141937,0,0,0
 01/09  19:00:00,7.675,15.49511294,55.24001423,509.9465067,-0.636913513,13.52600613,0.863141937,0,0,0
 01/09  20:00:00,7.475,15.13517525,55.5433224,441.8700488,-1.650204553,59.06986527,0.863141937,0,0,0
 01/09  21:00:00,7.3375,15.03350705,54.93220389,418.0409024,-1.672580151,60.27872291,0.863141937,0,0,0
 01/09  22:00:00,7.3,15.00730019,53.84289243,412.5051698,-1.681388891,60.75292496,0.863141937,0,0,0
 01/09  23:00:00,7.3625,15.01489592,52.01203026,411.2192096,-1.688492856,61.13466874,0.863141937,0,0,0
 01/09  24:00:00,7.4625,13.51394755,54.94571749,410.9505873,-1.804861278,67.20383423,0,0,0,0
 01/10  01:00:00,7.5,13.11541517,53.41440123,410.8710882,-0.940225316,23.67248967,0,0,0,0
 01/10  02:00:00,7.4375,13.05170193,50.63752228,410.8448099,-0.961678643,24.53488483,0,0,0,0
 01/10  03:00:00,7.2125,12.96178551,48.45002545,410.8353372,-0.982259761,25.37939294,0,0,0,0
 01/10  04:00:00,6.725,12.80965244,47.21050637,410.8319219,-1.005946662,26.37179502,0,0,0,0
 01/10  05:00:00,6.0625,12.60545638,47.04195451,410.8306911,-1.033513329,27.55296714,0,0,0,0
 01/10  06:00:00,5.3625,12.38602458,47.73669672,410.8302481,-1.06098808,28.75784076,0,0,0,0
 01/10  07:00:00,4.7875,12.19188294,48.97966013,410.8300889,-1.085286286,29.84553954,0,0,0,0
 01/10  08:00:00,4.475,13.46220388,45.99539951,410.8300276,-0.998530611,26.13751258,0.863141937,0,0,0
 01/10  09:00:00,4.7125,13.84760552,46.1599283,410.8300059,-0.916539949,22.74134117,0.863141937,0,0,0
 01/10  10:00:00,5.275,15.69830349,44.85545641,610.053121,-0.762479896,17.43166528,0.863141937,0,0,0
 01/10  11:00:00,5.75,15.93283799,46.27526784,700.3465151,-0.655519695,14.02734654,0.863141937,0,0,0
 01/10  12:00:00,6.025,16.03748243,44.59464932,703.4702663,-0.653200879,13.96121242,0.863141937,0,0,0
 01/10  13:00:00,6.2875,15.73121347,41.80077444,652.3272357,-0.68090103,14.75292944,0.863141937,0,0,0
 01/10  14:00:00,6.5875,15.93680088,37.64937848,642.8755378,-0.689446497,14.99460994,0.863141937,0,0,0
 01/10  15:00:00,6.95,16.11209368,34.1655172,652.7868554,-0.679902294,14.71641076,0.863141937,0,0,0
 01/10  16:00:00,7.4125,16.68185746,31.74380278,710.6453962,-0.639868556,13.60657103,0.863141937,0,0,0
 01/10  17:00:00,7.7875,16.59590791,31.11383051,705.6086088,-0.627738611,13.2716845,0.863141937,0,0,0
 01/10  18:00:00,7.775,15.98808685,30.7716655,612.8367509,-0.678898725,14.70601384,0.863141937,0,0,0
 01/10  19:00:00,7.45,15.38757342,30.31060122,510.193509,-0.75128702,16.89864955,0.863141937,0,0,0
 01/10  20:00:00,6.9875,14.96037118,30.45795484,441.9793624,-1.770577109,65.48804705,0.863141937,0,0,0
 01/10  21:00:00,6.4875,14.75485653,31.37791851,418.075486,-1.79793726,66.91331002,0.863141937,0,0,0
 01/10  22:00:00,6.05,14.60081426,32.57736494,412.5138165,-1.812338554,67.6556494,0.863141937,0,0,0
 01/10  23:00:00,5.775,14.48121241,33.7689081,411.2210439,-1.824127615,68.25963221,0.863141937,0,0,0
 01/10  24:00:00,5.575,12.93082205,38.49685567,410.9508649,-1.938273933,73.80241512,0,0,0,0
 01/11  01:00:00,5.375,12.4779359,40.99400608,410.8709793,-1.065928047,28.97673545,0,0,0,0
 01/11  02:00:00,5.2375,12.3808389,42.42985809,410.8446962,-1.078472408,29.53785778,0,0,0,0
 01/11  03:00:00,5.0125,12.28360768,43.55483668,410.8352688,-1.088758586,30.00242535,0,0,0,0
 01/11  04:00:00,4.7125,12.16490226,44.26616515,410.8318876,-1.103668653,30.68218677,0,0,0,0
 01/11  05:00:00,4.35,12.03349705,44.37212915,410.8306757,-1.12131333,31.49641759,0,0,0,0
 01/11  06:00:00,3.95,11.88923509,43.92731929,410.8302416,-1.143064335,32.5141737,0,0,0,0
 01/11  07:00:00,3.6125,11.75801427,43.14829963,410.8300863,-1.165185012,33.56443173,0,0,0,0
 01/11  08:00:00,3.4375,13.02473559,38.47765951,410.8300267,-1.083101927,29.81220353,0.863141937,0,0,0
 01/11  09:00:00,4.275,13.54980621,36.81975611,410.8300057,-0.999877926,26.1175583,0.863141937,0,0,0
 01/11  10:00:00,5.7375,15.66033656,35.81341732,605.5620376,-0.820010469,19.38989358,0.863141937,0,0,0
 01/11  11:00:00,6.8,16.13839831,37.83529327,701.2309949,-0.680988206,14.74818202,0.863141937,0,0,0
 01/11  12:00:00,7.35,16.35596606,37.50745918,704.5999309,-0.656879156,14.06453673,0.863141937,0,0,0
 01/11  13:00:00,7.625,16.07659467,36.38914122,653.4244281,-0.671050297,14.46840362,0.863141937,0,0,0
 01/11  14:00:00,7.825,16.26493555,34.25477361,643.8084345,-0.672426632,14.50371532,0.863141937,0,0,0
 01/11  15:00:00,8.0875,16.46767321,32.9808249,653.6287212,-0.645298356,13.74446577,0.863141937,0,0,0
 01/11  16:00:00,8.45,17.01269349,32.59921076,711.4773064,-0.593260097,12.39035835,0.863141937,0,0,0
 01/11  17:00:00,8.5375,16.83555745,33.17869327,706.3994888,-0.586755381,12.21905058,0.863141937,0,0,0
 01/11  18:00:00,8.3125,16.20527848,33.46593096,613.3952833,-0.636702006,13.5258127,0.863141937,0,0,0
 01/11  19:00:00,7.95,15.57301209,33.8660895,510.5175217,-0.711575684,15.6661097,0.863141937,0,0,0
 01/11  20:00:00,7.4875,15.12846699,34.43498378,442.1313205,-1.733122136,63.51511849,0.863141937,0,0,0
 01/11  21:00:00,7.05,14.93100499,35.26991512,418.1310805,-1.760193926,64.94568282,0.863141937,0,0,0
 01/11  22:00:00,6.7125,14.81629974,36.4850753,412.5318735,-1.769901783,65.45479766,0.863141937,0,0,0
 01/11  23:00:00,6.475,14.74030346,37.70718416,411.226451,-1.774537978,65.69722895,0.863141937,0,0,0
 01/11  24:00:00,6.275,13.17982992,42.91420046,410.9528109,-1.886698843,71.31560602,0,0,0,0
 01/12  01:00:00,6.075,12.7235796,45.52062765,410.871715,-1.014845381,26.7492199,0,0,0,0
 01/12  02:00:00,5.875,12.61941836,47.09664971,410.8449843,-1.026868317,27.26469184,0,0,0,0
 01/12  03:00:00,5.6125,12.51664514,48.56910465,410.8353799,-1.036785536,27.69408344,0,0,0,0
 01/12  04:00:00,5.25,12.39209846,49.7069801,410.83193,-1.049584708,28.2537458,0,0,0,0
 01/12  05:00:00,4.85,12.25419373,50.34607455,410.8306917,-1.066586221,29.00612077,0,0,0,0
 01/12  06:00:00,4.45,12.11365393,50.74974264,410.8302476,-1.085255184,29.84410875,0,0,0,0
 01/12  07:00:00,4.1125,11.98435478,50.95276556,410.8300886,-1.104232078,30.70808181,0,0,0,0
 01/12  08:00:00,3.9375,13.2647882,46.40505388,410.8300274,-1.018697958,26.98728476,0.863141937,0,0,0
 01/12  09:00:00,4.15,13.64018256,44.94034545,410.8300059,-0.94261493,23.76725353,0.863141937,0,0,0
 01/12  10:00:00,4.675,15.49342303,42.73264678,610.1573391,-0.793476076,18.45489135,0.863141937,0,0,0
 01/12  11:00:00,5.275,15.77809369,44.03328301,700.67692,-0.683375443,14.81823274,0.863141937,0,0,0
 01/12  12:00:00,5.875,15.97424551,43.59748545,703.9763427,-0.668139478,14.38135898,0.863141937,0,0,0
 01/12  13:00:00,6.5375,15.78617752,43.27190935,652.9490045,-0.673497535,14.53590021,0.863141937,0,0,0
 01/12  14:00:00,7.2375,16.11911395,42.22872707,643.5427372,-0.655035948,14.01646183,0.863141937,0,0,0
 01/12  15:00:00,8,16.4308724,41.956763,653.542465,-0.61589824,12.95962658,0.863141937,0,0,0
 01/12  16:00:00,8.675,17.04253554,42.26981514,711.556651,-0.554194223,11.44617601,0.863141937,0,0,0
 01/12  17:00:00,8.8375,16.92247876,43.75757285,706.5322733,-0.532347633,10.93116648,0.863141937,0,0,0
 01/12  18:00:00,8.6125,16.27732493,44.59573285,613.4976287,-0.585462829,12.20149386,0.863141937,0,0,0
 01/12  19:00:00,8.1875,15.63934195,45.01300579,510.5760299,-0.659350907,14.1454282,0.863141937,0,0,0
 01/12  20:00:00,7.75,15.21300296,45.44232362,442.1548493,-1.680141175,60.68476744,0.863141937,0,0,0
 01/12  21:00:00,7.35,15.03655622,45.82378165,418.1399402,-1.705624782,62.05246752,0.863141937,0,0,0
 01/12  22:00:00,7.0125,14.91972076,46.03255809,412.5346939,-1.71933574,62.78410205,0.863141937,0,0,0
 01/12  23:00:00,6.8375,14.84800743,46.13099643,411.2273516,-1.7295832,63.32904931,0.863141937,0,0,0
 01/12  24:00:00,6.675,13.29729096,51.08677793,410.9531927,-1.843826224,69.18495154,0,0,0,0
 01/13  01:00:00,6.5375,12.85960199,52.57495971,410.8718873,-0.974205338,25.04661692,0,0,0,0
 01/13  02:00:00,6.3125,12.75864891,52.80588547,410.8450616,-0.988510629,25.63881527,0,0,0,0
 01/13  03:00:00,5.95,12.62666308,52.79860299,410.8354117,-1.007185518,26.42378943,0,0,0,0
 01/13  04:00:00,5.425,12.45714991,52.8993745,410.8319423,-1.029170623,27.3648209,0,0,0,0
 01/13  05:00:00,4.825,12.26457451,52.94625008,410.8306961,-1.055266759,28.50463144,0,0,0,0
 01/13  06:00:00,4.1625,12.0568318,53.08030725,410.8302491,-1.082548225,29.72249084,0,0,0,0
 01/13  07:00:00,3.65,11.873952,53.10351504,410.830089,-1.110184088,30.98195704,0,0,0,0
 01/13  08:00:00,3.375,13.10420947,48.61076282,410.8300275,-1.029558106,27.45063235,0.863141937,0,0,0
 01/13  09:00:00,3.7375,13.49872597,47.61439453,410.8300059,-0.952965132,24.18268048,0.863141937,0,0,0
 01/13  10:00:00,4.6875,15.4557307,45.85105697,608.526297,-0.791881117,18.42062544,0.863141937,0,0,0
 01/13  11:00:00,5.725,15.88471149,48.38388658,700.654807,-0.659860503,14.14715115,0.863141937,0,0,0
 01/13  12:00:00,6.6625,16.1890413,48.86145758,704.0435696,-0.627426496,13.26483483,0.863141937,0,0,0
 01/13  13:00:00,7.5,16.06025011,49.0771879,653.067428,-0.621554578,13.10862046,0.863141937,0,0,0
 01/13  14:00:00,8.175,16.39278738,47.77019898,643.6468857,-0.602038862,12.60378945,0.863141937,0,0,0
 01/13  15:00:00,8.65,16.62049863,46.64280168,653.5794059,-0.57344496,11.88984279,0.863141937,0,0,0
 01/13  16:00:00,8.925,17.11406666,45.58938023,711.4598788,-0.527976099,10.84128977,0.863141937,0,0,0
 01/13  17:00:00,9,16.95016664,45.52412196,706.361633,-0.521987232,10.70158926,0.863141937,0,0,0
 01/13  18:00:00,8.875,16.33196088,45.15807263,613.3884819,-0.578844986,12.03900222,0.863141937,0,0,0
 01/13  19:00:00,8.55,15.72662326,44.48739949,510.5332155,-0.653268245,13.97591522,0.863141937,0,0,0
 01/13  20:00:00,8.15,15.32998427,43.8094727,442.1434331,-1.673886705,60.34809493,0.863141937,0,0,0
 01/13  21:00:00,7.8125,15.18116001,43.41854032,418.1374288,-1.700222672,61.76347258,0.863141937,0,0,0
 01/13  22:00:00,7.6375,15.10532651,43.58821307,412.5348052,-1.710811483,62.32966565,0.863141937,0,0,0
 01/13  23:00:00,7.475,15.05297512,44.01694253,411.2276475,-1.715248031,62.56636471,0.863141937,0,0,0
 01/13  24:00:00,7.15,13.44192353,49.0763949,410.9533904,-1.83266248,68.61656538,0,0,0,0
 01/14  01:00:00,6.75,12.91986051,50.55808852,410.8719944,-0.972729407,24.98653961,0,0,0,0
 01/14  02:00:00,6.2875,12.74939015,50.9041852,410.8451028,-0.995981755,25.95162821,0,0,0,0
 01/14  03:00:00,5.85,12.58781246,51.16178356,410.8354255,-1.018988956,26.92662789,0,0,0,0
 01/14  04:00:00,5.45,12.4449486,51.43438339,410.8319472,-1.038609766,27.77379003,0,0,0,0
 01/14  05:00:00,5.175,12.33254885,51.93988704,410.8306983,-1.055103672,28.49667987,0,0,0,0
 01/14  06:00:00,4.975,12.2427939,52.97161621,410.8302503,-1.066396673,28.99740325,0,0,0,0
 01/14  07:00:00,4.8375,12.16786489,54.13467442,410.8300897,-1.075713633,29.41388868,0,0,0,0
 01/14  08:00:00,4.7375,13.51385773,50.23981181,410.8300278,-0.979390248,25.34458773,0.863141937,0,0,0
 01/14  09:00:00,4.7,13.84880196,49.63080336,410.8300059,-0.899909522,22.10030047,0.863141937,0,0,0
 01/14  10:00:00,4.575,15.50739413,47.44740078,610.0503413,-0.767401569,17.56258318,0.863141937,0,0,0
 01/14  11:00:00,4.375,15.53101683,48.85175288,700.2113705,-0.687754962,14.94922622,0.863141937,0,0,0
 01/14  12:00:00,4.3625,15.53204327,48.3230157,703.2040229,-0.698552357,15.26225959,0.863141937,0,0,0
 01/14  13:00:00,4.65,15.20937839,48.13274184,652.0633776,-0.722564035,15.99292693,0.863141937,0,0,0
 01/14  14:00:00,5.05,15.44021149,47.26269566,642.6570932,-0.716847737,15.81493943,0.863141937,0,0,0
 01/14  15:00:00,5.45,15.6272361,47.37073958,652.5543923,-0.689896513,15.00787849,0.863141937,0,0,0
 01/14  16:00:00,5.725,16.14972436,47.38393292,710.2852085,-0.638782567,13.57873856,0.863141937,0,0,0
 01/14  17:00:00,5.8,15.96591376,48.68864668,705.0326773,-0.627786392,13.27399415,0.863141937,0,0,0
 01/14  18:00:00,5.7375,15.32517599,49.6722323,612.2637128,-0.685635902,14.90128265,0.863141937,0,0,0
 01/14  19:00:00,5.6375,14.75317372,49.98758559,509.8329227,-0.755799173,17.04291097,0.863141937,0,0,0
 01/14  20:00:00,5.475,14.37450831,50.23109737,441.8293487,-1.772827386,65.60606165,0.863141937,0,0,0
 01/14  21:00:00,5.275,14.24395593,50.34153034,418.0282725,-1.796088253,66.81771066,0.863141937,0,0,0
 01/14  22:00:00,5.1375,14.17315662,50.47331784,412.5012558,-1.80682583,67.37223219,0.863141937,0,0,0
 01/14  23:00:00,5.0375,14.12530227,50.71872431,411.2179847,-1.81312377,67.69612844,0.863141937,0,0,0
 01/14  24:00:00,5,12.65277021,55.96753846,410.9498314,-1.924827788,73.16756376,0,0,0,0
 01/15  01:00:00,4.9375,12.25148764,57.45555905,410.8705803,-1.049866387,28.26616153,0,0,0,0
 01/15  02:00:00,4.8375,12.1671591,57.64224517,410.84454,-1.06482016,28.92731837,0,0,0,0
 01/15  03:00:00,4.7375,12.09672613,57.80484952,410.8352093,-1.076758506,29.4608746,0,0,0,0
 01/15  04:00:00,4.575,12.01733734,57.87591712,410.8318659,-1.088955571,30.01139509,0,0,0,0
 01/15  05:00:00,4.3125,11.90947948,57.96967933,410.830668,-1.104927424,30.73998937,0,0,0,0
 01/15  06:00:00,4.075,11.80519625,57.82320036,410.830239,-1.122066104,31.53117016,0,0,0,0
 01/15  07:00:00,3.875,11.71442021,57.46058961,410.8300855,-1.137614442,32.25740311,0,0,0,0
 01/15  08:00:00,3.7375,13.01169259,52.16300151,410.8300265,-1.050114504,28.34938446,0.863141937,0,0,0
 01/15  09:00:00,4.2625,13.47215353,50.89551323,410.8300057,-0.966884836,24.74796613,0.863141937,0,0,0
 01/15  10:00:00,5.225,15.4580034,48.94802511,610.2959239,-0.798476968,18.64564687,0.863141937,0,0,0
 01/15  11:00:00,5.9125,15.78962835,51.60501247,701.0569975,-0.673255488,14.52631369,0.863141937,0,0,0
 01/15  12:00:00,6.2875,15.92987076,52.12609836,704.3290445,-0.657579602,14.08376366,0.863141937,0,0,0
 01/15  13:00:00,6.525,15.62304245,52.19591973,653.1369681,-0.673065124,14.52583532,0.863141937,0,0,0
 01/15  14:00:00,6.725,15.80362007,50.58939786,643.5384311,-0.672755641,14.51277541,0.863141937,0,0,0
 01/15  15:00:00,7.05,15.97166897,49.58821313,653.3844085,-0.65351738,13.97040209,0.863141937,0,0,0
 01/15  16:00:00,7.575,16.547631,48.9555522,711.2803675,-0.602808859,12.63424551,0.863141937,0,0,0
 01/15  17:00:00,8.05,16.49079905,50.03072785,706.2951988,-0.579691932,12.04270027,0.863141937,0,0,0
 01/15  18:00:00,8.1375,15.92268438,50.80565085,613.4165585,-0.623726502,13.17966792,0.863141937,0,0,0
 01/15  19:00:00,7.9125,15.36145281,50.59108581,510.5681463,-0.692038105,15.0810906,0.863141937,0,0,0
 01/15  20:00:00,7.55,14.98921236,49.87292758,442.1624528,-1.709305901,62.24792426,0.863141937,0,0,0
 01/15  21:00:00,7.2125,14.84324066,49.20098358,418.1444193,-1.736114862,63.67528217,0.863141937,0,0,0
 01/15  22:00:00,6.9125,14.7366147,48.89832834,412.53682,-1.750619548,64.44187756,0.863141937,0,0,0
 01/15  23:00:00,6.675,14.65394903,48.91547492,411.2281087,-1.761453051,65.01190063,0.863141937,0,0,0
 01/15  24:00:00,6.475,13.05408416,54.39094611,410.9534663,-1.880449423,71.00201444,0,0,0,0
 01/16  01:00:00,6.3375,12.60007538,56.07208672,410.8719883,-1.013985407,26.71254557,0,0,0,0
 01/16  02:00:00,6.175,12.51104578,56.65074058,410.8451026,-1.026974278,27.26937397,0,0,0,0
 01/16  03:00:00,5.975,12.41851957,57.25697765,410.8354302,-1.039650325,27.81882799,0,0,0,0
 01/16  04:00:00,5.775,12.33331686,57.59592018,410.8319516,-1.051491896,28.33745529,0,0,0,0
 01/16  05:00:00,5.5125,12.23454681,57.78065744,410.830701,-1.064876799,28.92993826,0,0,0,0
 01/16  06:00:00,5.2125,12.12265032,57.63591842,410.8302516,-1.081485854,29.67382164,0,0,0,0
 01/16  07:00:00,5.0375,12.0390354,57.1893131,410.8300903,-1.097126894,30.38291181,0,0,0,0
 01/16  08:00:00,4.9375,13.40294102,51.81345689,410.830028,-1.003993166,26.37052037,0.863141937,0,0,0
 01/16  09:00:00,5.2125,13.8359303,50.32025849,410.830006,-0.919724275,22.86518528,0.863141937,0,0,0
 01/16  10:00:00,5.775,15.69515311,47.93997804,610.3283394,-0.766229307,17.55220461,0.863141937,0,0,0
 01/16  11:00:00,6.3125,15.94609214,49.86812873,701.1438238,-0.658053748,14.09709808,0.863141937,0,0,0
 01/16  12:00:00,6.75,16.09523537,50.18006038,704.4735919,-0.643946046,13.707699,0.863141937,0,0,0
 01/16  13:00:00,7.0875,15.81516741,50.42965041,653.3201028,-0.655640651,14.0340349,0.863141937,0,0,0
 01/16  14:00:00,7.3875,16.02533426,49.18144169,643.7394465,-0.651722336,13.92241924,0.863141937,0,0,0
 01/16  15:00:00,7.75,16.21255988,48.43298865,653.5968087,-0.627635677,13.26752909,0.863141937,0,0,0
 01/16  16:00:00,8.0875,16.73204444,47.3252074,711.4626998,-0.581638789,12.09975944,0.863141937,0,0,0
 01/16  17:00:00,8.1375,16.56780942,47.02149928,706.3525045,-0.574749256,11.92409219,0.863141937,0,0,0
 01/16  18:00:00,7.975,15.91724544,46.2469997,613.3697942,-0.636503276,13.52541103,0.863141937,0,0,0
 01/16  19:00:00,7.775,15.34479607,44.89408012,510.5345461,-0.712834751,15.70229195,0.863141937,0,0,0
 01/16  20:00:00,7.5125,14.99295387,43.51595873,442.1560556,-1.730799368,63.39207174,0.863141937,0,0,0
 01/16  21:00:00,7.275,14.87176933,42.62235585,418.145507,-1.756187061,64.73505184,0.863141937,0,0,0
 01/16  22:00:00,7.075,14.79519815,42.59251146,412.5381478,-1.766906869,65.2979491,0.863141937,0,0,0
 01/16  23:00:00,6.875,14.72428035,43.10965803,411.2287322,-1.77408831,65.67370846,0.863141937,0,0,0
 01/16  24:00:00,6.7375,13.13717908,48.70678834,410.9537508,-1.890017866,71.47578636,0,0,0,0
 01/17  01:00:00,6.6375,12.69731916,51.71023905,410.8721268,-1.016455848,26.81778688,0,0,0,0
 01/17  02:00:00,6.475,12.60946579,53.73130259,410.8451668,-1.024385538,27.15772451,0,0,0,0
 01/17  03:00:00,6.2125,12.50362899,55.69195957,410.835458,-1.033347184,27.54479697,0,0,0,0
 01/17  04:00:00,5.9125,12.39100566,57.20954439,410.8319627,-1.04457023,28.03368831,0,0,0,0
 01/17  05:00:00,5.55,12.26652296,58.29600066,410.8307052,-1.057767013,28.61449286,0,0,0,0
 01/17  06:00:00,5.2125,12.14252525,58.74081815,410.8302531,-1.074311893,29.35132711,0,0,0,0
 01/17  07:00:00,4.9125,12.02797761,58.79382247,410.8300908,-1.091180184,30.11243321,0,0,0,0
 01/17  08:00:00,4.7375,13.35794279,53.46095893,410.8300282,-1.002122091,26.29015683,0.863141937,0,0,0
 01/17  09:00:00,5.075,13.79888095,51.87584681,410.830006,-0.918122821,22.80299501,0.863141937,0,0,0
 01/17  10:00:00,5.7375,15.68658515,49.14669952,610.2782027,-0.762537151,17.4345678,0.863141937,0,0,0
 01/17  11:00:00,6.25,15.93877348,50.74946324,700.9933932,-0.653829364,13.97968805,0.863141937,0,0,0
 01/17  12:00:00,6.65,16.07897394,50.38111466,704.2718483,-0.643148587,13.6856111,0.863141937,0,0,0
 01/17  13:00:00,6.925,15.78311356,49.92024188,653.1170002,-0.659139516,14.1325356,0.863141937,0,0,0
 01/17  14:00:00,7.1875,15.97980403,48.03357515,643.5476599,-0.659515487,14.13870924,0.863141937,0,0,0
 01/17  15:00:00,7.6125,16.18424237,46.79421851,653.4274304,-0.636980842,13.51819923,0.863141937,0,0,0
 01/17  16:00:00,8.05,16.73361193,46.03594802,711.3236334,-0.586997412,12.23348471,0.863141937,0,0,0
 01/17  17:00:00,8.1375,16.57986385,46.49547563,706.2296738,-0.57564693,11.94539871,0.863141937,0,0,0
