Date/Time,环境: 现场室外空气干球温度 [C](Hourly),热区: 空间102: 区域平均气温 [C](Hourly),热区: 空间102: 区域空气相对湿度[%](Hourly),热区: 空间102: 区域空气二氧化碳浓度 [ppm](Hourly),区域热舒适吸管模型 pmv [](Hourly),区域热舒适吸血鬼模型 ppd [%](Hourly),电源风扇: 风扇电能 [KWH](Hourly),热区: 空间102 vrf 供应风扇: 风扇电能 [KWH](Hourly),Vrf 热泵: vrf 热泵冷却电能 [KWH](Hourly),Vrf 热泵: vrf 热泵加热电能[KWH](Hourly),热回收: 热交换器电能 [KWH](Hourly) 
 01/07  15:00:00,9.1875,17.02468099,39.2399013,711.9937326,-0.571223772,11.8457244,0.09590466,0,0,0,0
 01/07  16:00:00,10.7125,17.87979583,40.14443963,776.5385924,-0.47289187,9.694824099,0.09590466,0,0,0,0
 01/07  17:00:00,11.0125,17.82171128,42.40920752,779.1339399,-0.43657408,8.977306586,0.09590466,0,0,0,0
 01/07  18:00:00,10.4,17.17403389,43.47215613,677.683125,-0.483344116,9.897490825,0.09590466,0,0,0,0
 01/07  19:00:00,9.4125,16.38779986,44.06575344,554.0638467,-0.570204063,11.83078475,0.09590466,0,0,0,0
 01/07  20:00:00,8.25,15.68290737,44.78172517,464.8345818,-1.618159216,57.33149976,0.09590466,0,0,0,0
 01/07  21:00:00,7.05,15.23154218,45.35612189,427.567869,-1.673971503,60.35278435,0.09590466,0,0,0,0
 01/07  22:00:00,5.975,14.82823396,45.7729301,416.0047048,-1.720325828,62.83570953,0.09590466,0,0,0,0
 01/07  23:00:00,5.1625,14.51744834,46.03872082,412.4266437,-1.759451365,64.90606055,0.09590466,0,0,0,0
 01/07  24:00:00,4.4625,12.74690483,51.07563119,411.3936281,-1.901584076,72.0192762,0,0,0,0,0
 01/08  01:00:00,3.8875,12.17735158,52.211637,411.0202391,-1.053236321,28.41553548,0,0,0,0,0
 01/08  02:00:00,3.3875,11.98490251,52.34181057,410.8978727,-1.081895821,29.69290947,0,0,0,0,0
 01/08  03:00:00,2.825,11.79051319,52.27360752,410.8541841,-1.109407005,30.94652936,0,0,0,0,0
 01/08  04:00:00,2.225,11.58773239,51.86627699,410.838604,-1.139092325,32.32772333,0,0,0,0,0
 01/08  05:00:00,1.625,11.38491561,51.23235305,410.8330563,-1.16992259,33.79199256,0,0,0,0,0
 01/08  06:00:00,1.025,11.18186658,50.68709148,410.831084,-1.200565881,35.27618123,0,0,0,0,0
 01/08  07:00:00,0.55,11.00066026,49.92131921,410.830384,-1.230768699,36.76534287,0,0,0,0,0
 01/08  08:00:00,0.3375,12.27840323,44.71124898,410.830134,-1.149612009,32.88655225,0.09590466,0,0,0,0
 01/08  09:00:00,0.6125,12.62661077,43.11508086,410.8300384,-1.077299987,29.48526157,0.09590466,0,0,0,0
 01/08  10:00:00,1.6125,14.55319388,40.69054062,623.5100389,-0.925902929,23.28779886,0.09590466,0,0,0,0
 01/08  11:00:00,3.2875,15.20367672,41.98257821,751.7489032,-0.780240733,17.83119195,0.09590466,0,0,0,0
 01/08  12:00:00,5.4375,15.91665575,41.99002295,768.0817844,-0.709429636,15.60431699,0.09590466,0,0,0,0
 01/08  13:00:00,7.8,16.3295785,42.32297811,717.7746914,-0.637309177,13.52959766,0.09590466,0,0,0,0
 01/08  14:00:00,10.2625,17.22048791,42.07729353,703.1844897,-0.545790124,11.26023191,0.09590466,0,0,0,0
 01/08  15:00:00,12.575,17.92934116,43.47515459,713.944583,-0.451568026,9.267829661,0.09590466,0,0,0,0
 01/08  16:00:00,14.2125,18.8464528,45.64415028,778.8775889,-0.331820461,7.322938309,0.09590466,0,0,0,0
 01/08  17:00:00,14.3875,18.78426006,49.24791326,781.7008564,-0.287312171,6.716538431,0.09590466,0,0,0,0
 01/08  18:00:00,13.325,18.04463998,51.53434475,679.8409056,-0.341344755,7.443592564,0.09590466,0,0,0,0
 01/08  19:00:00,11.6125,17.16360286,52.51100975,555.3563639,-0.434777683,8.965962188,0.09590466,0,0,0,0
 01/08  20:00:00,9.7125,16.31821037,52.86037911,465.3933522,-1.495322007,50.64863723,0.09590466,0,0,0,0
 01/08  21:00:00,7.9375,15.66026263,52.73814759,427.7688765,-1.57833633,55.16526831,0.09590466,0,0,0,0
 01/08  22:00:00,6.6125,15.15441745,52.31018612,416.0712685,-1.643037546,58.68168587,0.09590466,0,0,0,0
 01/08  23:00:00,5.7625,14.83005478,51.64533566,412.4483531,-1.687727403,61.09299964,0.09590466,0,0,0,0
 01/08  24:00:00,5.3125,13.09588135,56.58332009,411.4019371,-1.829521381,68.44990179,0,0,0,0,0
 01/09  01:00:00,5.1375,12.63207739,57.55399857,411.0235538,-0.970343809,24.88833738,0,0,0,0,0
 01/09  02:00:00,5.0375,12.55624894,57.26364334,410.8993034,-0.985250617,25.50301026,0,0,0,0,0
 01/09  03:00:00,4.875,12.47434073,56.69319744,410.8548085,-0.999861708,26.11426895,0,0,0,0,0
 01/09  04:00:00,4.55,12.35645813,55.75702155,410.8388754,-1.019114113,26.93209489,0,0,0,0,0
 01/09  05:00:00,4.0875,12.20512211,54.38893342,410.8331717,-1.043748995,27.99861535,0,0,0,0,0
 01/09  06:00:00,3.5875,12.03771129,52.74319224,410.831132,-1.072470565,29.26970098,0,0,0,0,0
 01/09  07:00:00,3.15,11.87884603,51.05282302,410.8304036,-1.101787419,30.59669188,0,0,0,0,0
 01/09  08:00:00,2.9375,13.23199341,45.00102316,410.8301416,-1.017030864,26.92388371,0.09590466,0,0,0,0
 01/09  09:00:00,4.525,13.95073402,43.56037043,410.8300408,-0.916693942,22.75698169,0.09590466,0,0,0,0
 01/09  10:00:00,7.0625,16.43015261,43.9449188,622.019448,-0.692648546,15.37448852,0.09590466,0,0,0,0
 01/09  11:00:00,8.6875,17.17142337,49.58248299,754.2271352,-0.500703736,10.24156011,0.09590466,0,0,0,0
 01/09  12:00:00,9.1625,17.38042078,52.34613856,770.4996581,-0.457953082,9.379300607,0.09590466,0,0,0,0
 01/09  13:00:00,8.8875,17.00232049,53.29947734,720.5327556,-0.47221189,9.664460084,0.09590466,0,0,0,0
 01/09  14:00:00,8.325,16.96350453,51.85451606,702.7761413,-0.494007304,10.09974283,0.09590466,0,0,0,0
 01/09  15:00:00,7.975,16.9271776,50.87081802,711.5707414,-0.499582486,10.2162397,0.09590466,0,0,0,0
 01/09  16:00:00,8.025,17.35070053,50.51479152,774.8305259,-0.466102735,9.546688599,0.09590466,0,0,0,0
 01/09  17:00:00,8.0375,17.16492071,52.1312076,776.5632978,-0.454871056,9.32083517,0.09590466,0,0,0,0
 01/09  18:00:00,7.875,16.48802973,53.58754529,675.4269649,-0.511267847,10.48441828,0.09590466,0,0,0,0
 01/09  19:00:00,7.675,15.84518959,54.5010357,552.7099759,-0.586390541,12.21930379,0.09590466,0,0,0,0
 01/09  20:00:00,7.475,15.45698489,54.6480817,464.2315538,-1.60438934,56.58377817,0.09590466,0,0,0,0
 01/09  21:00:00,7.3375,15.34171637,53.9840338,427.3563548,-1.628814138,57.91138729,0.09590466,0,0,0,0
 01/09  22:00:00,7.3,15.30969274,52.90778266,415.9442338,-1.638636365,58.44411537,0.09590466,0,0,0,0
 01/09  23:00:00,7.3625,15.31739268,51.13291852,412.4127371,-1.645862663,58.83557101,0.09590466,0,0,0,0
 01/09  24:00:00,7.4625,13.66365952,54.50323739,411.3916813,-1.773041348,65.5491466,0,0,0,0,0
 01/10  01:00:00,7.5,13.22781364,53.05360671,411.0212942,-0.917395803,22.77471546,0,0,0,0,0
 01/10  02:00:00,7.4375,13.1605437,50.28866972,410.8989232,-0.939678506,23.6505904,0,0,0,0,0
 01/10  03:00:00,7.2125,13.06809335,48.11736825,410.8548288,-0.960814734,24.49991224,0,0,0,0,0
 01/10  04:00:00,6.725,12.91396564,46.88981748,410.8389375,-0.984943017,25.49111799,0,0,0,0,0
 01/10  05:00:00,6.0625,12.70815457,46.72620635,410.8332126,-1.012876392,26.66612676,0,0,0,0,0
 01/10  06:00:00,5.3625,12.48726399,47.42021961,410.8311529,-1.040681494,27.86463642,0,0,0,0,0
 01/10  07:00:00,4.7875,12.29168527,48.65915778,410.8304131,-1.065296738,28.94885393,0,0,0,0,0
 01/10  08:00:00,4.475,13.67331888,45.34327437,410.8301456,-0.970897333,25.0061368,0.09590466,0,0,0,0
 01/10  09:00:00,4.7125,14.09253397,45.37532688,410.8300421,-0.881826303,21.41759732,0.09590466,0,0,0,0
 01/10  10:00:00,5.275,16.00137553,44.1524754,627.8033891,-0.724850769,16.25455799,0.09590466,0,0,0,0
 01/10  11:00:00,5.75,16.28852369,45.79194291,752.746285,-0.608868413,12.77661559,0.09590466,0,0,0,0
 01/10  12:00:00,6.025,16.40273771,44.36300111,768.4318482,-0.60425694,12.65701654,0.09590466,0,0,0,0
 01/10  13:00:00,6.2875,16.07868086,41.76871372,717.0008784,-0.631791606,13.38564943,0.09590466,0,0,0,0
 01/10  14:00:00,6.5875,16.28879591,37.69507258,701.5274292,-0.641014412,13.62763569,0.09590466,0,0,0,0
 01/10  15:00:00,6.95,16.48956311,34.27683698,710.8378813,-0.629332776,13.31210249,0.09590466,0,0,0,0
 01/10  16:00:00,7.4125,17.07051662,31.97885456,774.4246786,-0.587135949,12.23754422,0.09590466,0,0,0,0
 01/10  17:00:00,7.7875,16.99266018,31.39263839,776.4446082,-0.572856621,11.8768967,0.09590466,0,0,0,0
 01/10  18:00:00,7.775,16.37088792,30.8966095,675.5222174,-0.625339698,13.22559459,0.09590466,0,0,0,0
 01/10  19:00:00,7.45,15.71773472,30.21738524,552.8079738,-0.703093953,15.41148114,0.09590466,0,0,0,0
 01/10  20:00:00,6.9875,15.25888834,30.11759768,464.2701037,-1.72732371,63.20719561,0.09590466,0,0,0,0
 01/10  21:00:00,6.4875,15.02608535,30.89472217,427.361191,-1.758117818,64.8364456,0.09590466,0,0,0,0
 01/10  22:00:00,6.05,14.85101062,32.04476197,415.9391847,-1.775477799,65.7461162,0.09590466,0,0,0,0
 01/10  23:00:00,5.775,14.73068677,33.19168783,412.4079149,-1.787785339,66.38729155,0.09590466,0,0,0,0
 01/10  24:00:00,5.575,13.06724807,38.13006793,411.388252,-1.910017512,72.43818922,0,0,0,0,0
 01/11  01:00:00,5.375,12.58634157,40.69360312,411.019193,-1.04419036,28.01727322,0,0,0,0,0
 01/11  02:00:00,5.2375,12.48607764,42.13419986,410.8978232,-1.057364707,28.59648784,0,0,0,0,0
 01/11  03:00:00,5.0125,12.38646733,43.26021077,410.8543067,-1.06812976,29.07477563,0,0,0,0,0
 01/11  04:00:00,4.7125,12.26579119,43.97286124,410.8387051,-1.083447971,29.76230254,0,0,0,0,0
 01/11  05:00:00,4.35,12.13262551,44.08303368,410.833115,-1.101461973,30.58133705,0,0,0,0,0
 01/11  06:00:00,3.95,11.98675415,43.64534563,410.8311135,-1.123553931,31.60070706,0,0,0,0,0
 01/11  07:00:00,3.6125,11.85399297,42.87530801,410.8303977,-1.145998585,32.65249236,0,0,0,0,0
 01/11  08:00:00,3.4375,13.23882692,37.9810197,410.8301398,-1.055540116,28.59733929,0.09590466,0,0,0,0
 01/11  09:00:00,4.275,13.79298968,36.25807183,410.8300404,-0.96513863,24.6780972,0.09590466,0,0,0,0
 01/11  10:00:00,5.7375,15.95073424,35.31419249,622.3507359,-0.783805602,18.16658628,0.09590466,0,0,0,0
 01/11  11:00:00,6.8,16.48750195,37.52815068,753.5477957,-0.636436284,13.50315995,0.09590466,0,0,0,0
 01/11  12:00:00,7.35,16.71892535,37.40873082,769.6314512,-0.609119707,12.78362456,0.09590466,0,0,0,0
 01/11  13:00:00,7.625,16.44477159,36.40042106,718.2797517,-0.622150829,13.12803315,0.09590466,0,0,0,0
 01/11  14:00:00,7.825,16.63780524,34.30186153,702.6553906,-0.623578501,13.16133898,0.09590466,0,0,0,0
 01/11  15:00:00,8.0875,16.85075302,33.04450079,711.8637585,-0.594248585,12.40437248,0.09590466,0,0,0,0
 01/11  16:00:00,8.45,17.41209283,32.72119363,775.4136407,-0.539575762,11.10578585,0.09590466,0,0,0,0
 01/11  17:00:00,8.5375,17.24179849,33.36799163,777.351846,-0.531066983,10.90376223,0.09590466,0,0,0,0
 01/11  18:00:00,8.3125,16.60734282,33.47830362,676.1517928,-0.582365137,12.12401598,0.09590466,0,0,0,0
 01/11  19:00:00,7.95,15.92666313,33.62258525,553.1842138,-0.660914944,14.19279295,0.09590466,0,0,0,0
 01/11  20:00:00,7.4875,15.44215937,33.96924258,464.4701189,-1.688442555,61.13051478,0.09590466,0,0,0,0
 01/11  21:00:00,7.05,15.22415619,34.66678145,427.4516894,-1.718362486,62.73219284,0.09590466,0,0,0,0
 01/11  22:00:00,6.7125,15.09174489,35.82213048,415.9772594,-1.730441447,63.3745883,0.09590466,0,0,0,0
 01/11  23:00:00,6.475,15.00224072,37.02716312,412.4229868,-1.736634768,63.702996,0.09590466,0,0,0,0
 01/11  24:00:00,6.275,13.3178198,42.49874941,411.3945708,-1.858121039,69.88991132,0,0,0,0,0
 01/12  01:00:00,6.075,12.83174259,45.18718374,411.0216833,-0.993123799,25.83139539,0,0,0,0,0
 01/12  02:00:00,5.875,12.72437773,46.76950338,410.8988276,-1.005786716,26.36410381,0,0,0,0,0
 01/12  03:00:00,5.6125,12.61923768,48.24190415,410.8547023,-1.016180545,26.80607076,0,0,0,0,0
 01/12  04:00:00,5.25,12.49271431,49.37913604,410.8388585,-1.029389583,27.37374643,0,0,0,0,0
 01/12  05:00:00,4.85,12.35306688,50.01960287,410.8331735,-1.046760242,28.12987135,0,0,0,0,0
 01/12  06:00:00,4.45,12.21090375,50.42570409,410.8311357,-1.065772892,28.97002493,0,0,0,0,0
 01/12  07:00:00,4.1125,12.0800623,50.63221812,410.8304061,-1.085075485,29.83588517,0,0,0,0,0
 01/12  08:00:00,3.9375,13.47517289,45.79104147,410.8301429,-0.991495105,25.85267469,0.09590466,0,0,0,0
 01/12  09:00:00,4.15,13.88438663,44.24615828,410.8300413,-0.908074874,22.41366066,0.09590466,0,0,0,0
 01/12  10:00:00,4.675,15.77703303,42.14850025,625.9873511,-0.757156517,17.26707237,0.09590466,0,0,0,0
 01/12  11:00:00,5.275,16.11718428,43.62690618,752.7209833,-0.63854936,13.56066291,0.09590466,0,0,0,0
 01/12  12:00:00,5.875,16.3285548,43.31031602,768.5840847,-0.620946173,13.09178822,0.09590466,0,0,0,0
 01/12  13:00:00,6.5375,16.13452506,43.02522546,717.3986446,-0.625717107,13.21930742,0.09590466,0,0,0,0
 01/12  14:00:00,7.2375,16.48420417,41.92236358,702.1210656,-0.607219324,12.73774863,0.09590466,0,0,0,0
 01/12  15:00:00,8,16.8134143,41.64299962,711.6463751,-0.56640122,11.72185436,0.09590466,0,0,0,0
 01/12  16:00:00,8.675,17.44242436,42.01512742,775.489472,-0.501313828,10.26960265,0.09590466,0,0,0,0
 01/12  17:00:00,8.8375,17.33126834,43.57659894,777.5695858,-0.477112534,9.7561039,0.09590466,0,0,0,0
 01/12  18:00:00,8.6125,16.68280236,44.29708669,676.3528737,-0.531223465,10.92332324,0.09590466,0,0,0,0
 01/12  19:00:00,8.1875,16.00190741,44.52388321,553.3121736,-0.607848739,12.76482632,0.09590466,0,0,0,0
 01/12  20:00:00,7.75,15.53179747,44.77496732,464.5317154,-1.634929175,58.24238325,0.09590466,0,0,0,0
 01/12  21:00:00,7.35,15.34218762,45.02550993,427.4798916,-1.662768935,59.74950872,0.09590466,0,0,0,0
 01/12  22:00:00,7.0125,15.20767028,45.22628737,415.9884245,-1.678497495,60.59731152,0.09590466,0,0,0,0
 01/12  23:00:00,6.8375,15.12438305,45.33461759,412.4273756,-1.690205522,61.22660042,0.09590466,0,0,0,0
 01/12  24:00:00,6.675,13.43793221,50.63096645,411.396563,-1.814449715,67.68461295,0,0,0,0,0
 01/13  01:00:00,6.5375,12.96672602,52.2097708,411.0225548,-0.952610114,24.1678172,0,0,0,0,0
 01/13  02:00:00,6.3125,12.86250612,52.44854455,410.899212,-0.967610416,24.77639176,0,0,0,0,0
 01/13  03:00:00,5.95,12.72820061,52.44831833,410.8548587,-0.986773551,25.5667159,0,0,0,0,0
 01/13  04:00:00,5.425,12.55680353,52.55422434,410.8389189,-1.009165241,26.50811313,0,0,0,0,0
 01/13  05:00:00,4.825,12.36261341,52.60575285,410.8331951,-1.035614037,27.64402582,0,0,0,0,0
 01/13  06:00:00,4.1625,12.15337644,52.7435466,410.8311428,-1.063221759,28.85720673,0,0,0,0,0
 01/13  07:00:00,3.65,11.96906321,52.77109893,410.8304081,-1.091167466,30.11223674,0,0,0,0,0
 01/13  08:00:00,3.375,13.31982779,47.94354144,410.8301434,-1.002043745,26.29208298,0.09590466,0,0,0,0
 01/13  09:00:00,3.7375,13.74776206,46.83918269,410.8300414,-0.917929878,22.79555177,0.09590466,0,0,0,0
 01/13  10:00:00,4.6875,15.73184012,45.10784069,622.1451091,-0.756600222,17.26090133,0.09590466,0,0,0,0
 01/13  11:00:00,5.725,16.23173354,47.77524811,752.8794192,-0.615119409,12.9377785,0.09590466,0,0,0,0
 01/13  12:00:00,6.6625,16.55013677,48.37858057,768.9495845,-0.58099148,12.07685765,0.09590466,0,0,0,0
 01/13  13:00:00,7.5,16.43137238,48.62450894,717.8812263,-0.572918373,11.87868788,0.09590466,0,0,0,0
 01/13  14:00:00,8.175,16.77181955,47.35760233,702.5749706,-0.552858044,11.40321706,0.09590466,0,0,0,0
 01/13  15:00:00,8.65,17.01032903,46.32848631,711.9940307,-0.521169728,10.68164015,0.09590466,0,0,0,0
 01/13  16:00:00,8.925,17.51863233,45.42475847,775.6285974,-0.473688127,9.696361191,0.09590466,0,0,0,0
 01/13  17:00:00,9,17.36104788,45.48836341,777.5627482,-0.465525008,9.527199246,0.09590466,0,0,0,0
 01/13  18:00:00,8.875,16.73899761,45.00561957,676.3705566,-0.523612223,10.75455643,0.09590466,0,0,0,0
 01/13  19:00:00,8.55,16.09783398,44.11869236,553.3600743,-0.600872533,12.58515525,0.09590466,0,0,0,0
 01/13  20:00:00,8.15,15.65526032,43.26542211,464.5737424,-1.627334041,57.8303613,0.09590466,0,0,0,0
 01/13  21:00:00,7.8125,15.49172782,42.72443138,427.5034303,-1.656655452,59.4193059,0.09590466,0,0,0,0
 01/13  22:00:00,7.6375,15.4148214,42.78643623,416.0009486,-1.668023672,60.03313797,0.09590466,0,0,0,0
 01/13  23:00:00,7.475,15.36020631,43.16051316,412.4332999,-1.672856284,60.29363662,0.09590466,0,0,0,0
 01/13  24:00:00,7.15,13.58608167,48.61719975,411.3993001,-1.802121305,67.0465589,0,0,0,0,0
 01/14  01:00:00,6.75,13.02780162,50.2001873,411.0236687,-0.95095773,24.10192274,0,0,0,0,0
 01/14  02:00:00,6.2875,12.85417768,50.55505921,410.8996242,-0.974887025,25.07520745,0,0,0,0,0
 01/14  03:00:00,5.85,12.69033711,50.81843814,410.8550024,-0.998374307,26.05191933,0,0,0,0,0
 01/14  04:00:00,5.45,12.54551852,51.09555836,410.83897,-1.018408316,26.9016692,0,0,0,0,0
 01/14  05:00:00,5.175,12.43132481,51.60366732,410.8332156,-1.035277993,27.62865209,0,0,0,0,0
 01/14  06:00:00,4.975,12.33984679,52.6346176,410.8311523,-1.046928077,28.13694351,0,0,0,0,0
 01/14  07:00:00,4.8375,12.26327153,53.79598616,410.8304128,-1.056585145,28.5619796,0,0,0,0,0
 01/14  08:00:00,4.7375,13.71718198,49.56656743,410.8301456,-0.952857321,24.27796754,0.09590466,0,0,0,0
 01/14  09:00:00,4.7,14.08791858,48.84431738,410.8300421,-0.866233173,20.8382406,0.09590466,0,0,0,0
 01/14  10:00:00,4.575,15.80058976,46.76860053,627.7080071,-0.73024578,16.39140533,0.09590466,0,0,0,0
 01/14  11:00:00,4.375,15.84672608,48.41538203,752.2684092,-0.643660294,13.70386156,0.09590466,0,0,0,0
 01/14  12:00:00,4.3625,15.8285225,48.05560479,767.6769103,-0.656585873,14.05517032,0.09590466,0,0,0,0
 01/14  13:00:00,4.65,15.4947001,47.87019767,716.2307672,-0.680970311,14.75354778,0.09590466,0,0,0,0
 01/14  14:00:00,5.05,15.73241258,46.92349952,700.8755315,-0.675964012,14.60598329,0.09590466,0,0,0,0
 01/14  15:00:00,5.45,15.93926738,46.97314769,710.235718,-0.646881556,13.78785686,0.09590466,0,0,0,0
 01/14  16:00:00,5.725,16.5024418,46.96579177,773.6710985,-0.593325783,12.39368584,0.09590466,0,0,0,0
 01/14  17:00:00,5.8,16.32850482,48.31641598,775.3546765,-0.578566244,12.01664796,0.09590466,0,0,0,0
 01/14  18:00:00,5.7375,15.63468045,49.32818428,674.4147513,-0.63995316,13.61947791,0.09590466,0,0,0,0
 01/14  19:00:00,5.6375,15.02240432,49.52334188,552.0317229,-0.715521547,15.78510372,0.09590466,0,0,0,0
 01/14  20:00:00,5.475,14.62273453,49.61820205,463.8751924,-1.736008755,63.66822746,0.09590466,0,0,0,0
 01/14  21:00:00,5.275,14.49047532,49.61961543,427.1979441,-1.760248116,64.94852646,0.09590466,0,0,0,0
 01/14  22:00:00,5.1375,14.4205747,49.69972081,415.8794378,-1.771098695,65.51741204,0.09590466,0,0,0,0
 01/14  23:00:00,5.0375,14.37357581,49.91595963,412.3874944,-1.777399834,65.84660912,0.09590466,0,0,0,0
 01/14  24:00:00,5,12.78364274,55.4942412,411.3803991,-1.897559345,71.83847267,0,0,0,0,0
 01/15  01:00:00,4.9375,12.35336886,57.07207014,411.0163122,-1.029453506,27.37656921,0,0,0,0,0
 01/15  02:00:00,4.8375,12.26592391,57.26876093,410.8967317,-1.045048954,28.05472272,0,0,0,0,0
 01/15  03:00:00,4.7375,12.19318913,57.43873534,410.8538998,-1.057450959,28.60034427,0,0,0,0,0
 01/15  04:00:00,4.575,12.11184132,57.51649834,410.8385578,-1.070046155,29.16036482,0,0,0,0,0
 01/15  05:00:00,4.3125,12.00229961,57.61573166,410.8330629,-1.086364936,29.89421251,0,0,0,0,0
 01/15  06:00:00,4.075,11.8964472,57.47574775,410.8310955,-1.103830803,30.68962027,0,0,0,0,0
 01/15  07:00:00,3.875,11.8041603,57.12071687,410.8303917,-1.119686736,31.42073981,0,0,0,0,0
 01/15  08:00:00,3.7375,13.21573802,51.49141503,410.8301379,-1.024145134,27.23584231,0.09590466,0,0,0,0
 01/15  09:00:00,4.2625,13.70816167,50.10862435,410.8300399,-0.933719987,23.41537677,0.09590466,0,0,0,0
 01/15  10:00:00,5.225,15.71453366,48.17016402,622.298159,-0.765928683,17.56366173,0.09590466,0,0,0,0
 01/15  11:00:00,5.9125,16.11740528,50.98836844,753.2658457,-0.630640224,13.34751873,0.09590466,0,0,0,0
 01/15  12:00:00,6.2875,16.26686742,51.64728876,769.1647289,-0.613006327,12.88330341,0.09590466,0,0,0,0
 01/15  13:00:00,6.525,15.95025577,51.80541102,717.7662937,-0.627986824,13.2818335,0.09590466,0,0,0,0
 01/15  14:00:00,6.725,16.13839575,50.19845571,702.1747747,-0.627780035,13.27265089,0.09590466,0,0,0,0
 01/15  15:00:00,7.05,16.32439939,49.19018919,711.4164736,-0.606559718,12.71640188,0.09590466,0,0,0,0
 01/15  16:00:00,7.575,16.91340069,48.61036795,775.039205,-0.554367964,11.45047843,0.09590466,0,0,0,0
 01/15  17:00:00,8.05,16.86609933,49.71691664,777.1331868,-0.528732798,10.84947408,0.09590466,0,0,0,0
 01/15  18:00:00,8.1375,16.29199046,50.3932408,676.1473609,-0.573342454,11.90349821,0.09590466,0,0,0,0
 01/15  19:00:00,7.9125,15.68163326,50.10148524,553.2542435,-0.645752495,13.76934311,0.09590466,0,0,0,0
 01/15  20:00:00,7.55,15.27339947,49.27469935,464.5245387,-1.668079164,60.03500435,0.09590466,0,0,0,0
 01/15  21:00:00,7.2125,15.11407775,48.5061523,427.4814683,-1.697422059,61.61343226,0.09590466,0,0,0,0
 01/15  22:00:00,6.9125,15.00444261,48.14197723,415.9911714,-1.712654264,62.42793126,0.09590466,0,0,0,0
 01/15  23:00:00,6.675,14.90867559,48.15424907,412.4288894,-1.724717326,63.0704971,0.09590466,0,0,0,0
 01/15  24:00:00,6.475,13.1838792,53.94921354,411.3972226,-1.853309193,69.64314404,0,0,0,0,0
 01/16  01:00:00,6.3375,12.7000779,55.7101723,411.0228214,-0.993808982,25.86007875,0,0,0,0,0
 01/16  02:00:00,6.175,12.60802437,56.29298128,410.8993309,-1.007446373,26.43452082,0,0,0,0,0
 01/16  03:00:00,5.975,12.5133155,56.90217603,410.8549197,-1.020578723,26.99434139,0,0,0,0,0
 01/16  04:00:00,5.775,12.42625658,57.2453134,410.838953,-1.032805992,27.52139652,0,0,0,0,0
 01/16  05:00:00,5.5125,12.32584058,57.43466564,410.8332149,-1.046535301,28.11993024,0,0,0,0,0
 01/16  06:00:00,5.2125,12.21244226,57.29600008,410.8311536,-1.063464071,28.86718377,0,0,0,0,0
 01/16  07:00:00,5.0375,12.12737432,56.85716721,410.8304137,-1.079407541,29.58003704,0,0,0,0,0
 01/16  08:00:00,4.9375,13.59479385,51.18631308,410.8301461,-0.979124822,25.34669026,0.09590466,0,0,0,0
 01/16  09:00:00,5.2125,14.06143753,49.59121046,410.8300424,-0.887949433,21.64750789,0.09590466,0,0,0,0
 01/16  10:00:00,5.775,15.97994024,47.26714728,627.9954447,-0.731339991,16.45411539,0.09590466,0,0,0,0
 01/16  11:00:00,6.3125,16.28002886,49.34554085,753.3997755,-0.615502337,12.94846016,0.09590466,0,0,0,0
 01/16  12:00:00,6.75,16.43852708,49.77770236,769.3945539,-0.599951155,12.54848714,0.09590466,0,0,0,0
 01/16  13:00:00,7.0875,16.16275372,50.0441491,718.068343,-0.609054225,12.78479265,0.09590466,0,0,0,0
 01/16  14:00:00,7.3875,16.37903304,48.78773864,702.5122711,-0.605230417,12.68385044,0.09590466,0,0,0,0
 01/16  15:00:00,7.75,16.57345562,48.07128413,711.7911546,-0.581030161,12.07505881,0.09590466,0,0,0,0
 01/16  16:00:00,8.0875,17.10757285,47.09036957,775.3696132,-0.531823105,10.92944801,0.09590466,0,0,0,0
 01/16  17:00:00,8.1375,16.94947909,46.93293458,777.2535539,-0.522294024,10.70874141,0.09590466,0,0,0,0
 01/16  18:00:00,7.975,16.28809758,46.10465402,676.0631489,-0.584960894,12.19285535,0.09590466,0,0,0,0
 01/16  19:00:00,7.775,15.66396742,44.63303336,553.1629994,-0.66615002,14.3376956,0.09590466,0,0,0,0
 01/16  20:00:00,7.5125,15.27841998,43.08743466,464.4849425,-1.689198112,61.17119606,0.09590466,0,0,0,0
 01/16  21:00:00,7.275,15.14660489,42.05361185,427.4706737,-1.717004238,62.65986213,0.09590466,0,0,0,0
 01/16  22:00:00,7.075,15.06833462,41.91927044,415.9898937,-1.728449762,63.2688413,0.09590466,0,0,0,0
 01/16  23:00:00,6.875,14.99050768,42.38579678,412.4294446,-1.736437883,63.69253881,0.09590466,0,0,0,0
 01/16  24:00:00,6.7375,13.26919244,48.29127714,411.3977761,-1.862370498,70.09788996,0,0,0,0,0
 01/17  01:00:00,6.6375,12.79736872,51.37175429,411.0232015,-0.996273118,25.96315664,0,0,0,0,0
 01/17  02:00:00,6.475,12.70644256,53.39078709,410.8995334,-1.004844142,26.32418042,0,0,0,0,0
 01/17  03:00:00,6.2125,12.59841488,55.34685559,410.8550138,-1.014261431,26.72415146,0,0,0,0,0
 01/17  04:00:00,5.9125,12.4839804,56.86143931,410.8389918,-1.025864901,27.22152211,0,0,0,0,0
 01/17  05:00:00,5.55,12.35788145,57.94696257,410.8332297,-1.039405588,27.80831725,0,0,0,0,0
 01/17  06:00:00,5.2125,12.23240017,58.39429956,410.8311589,-1.056267345,28.54825651,0,0,0,0,0
